Project,Version,Package Name,Type Name,Method Name,Smell,checker,File Path,SmellID,begin,end,disappear,gap
pig,0.8.1-rc0,pig.pig-release-0.8.1-rc0.test.org.apache.pig.test,Util,,God Class,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.8.1-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.8.1-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util..God Class",0.8.1-rc0,0.8.1-rc0,0.8.1,1
pig,0.8.1,pig.pig-release-0.8.1.test.org.apache.pig.test,Util,,God Class,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.8.1.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.8.1.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util..God Class",0.8.1,0.8.1,0.9.0-rc0,1
pig,0.9.0-rc0,pig.pig-release-0.9.0-rc0.test.org.apache.pig.test,Util,,God Class,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.0-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.0-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util..God Class",0.9.0-rc0,0.9.0-rc0,0.9.0,1
pig,0.9.0-rc0,pig.pig-release-0.9.0-rc0.test.org.apache.pig.test,Util,convertStringToDataByteArray,Complex Method,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.0-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.0-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util.convertStringToDataByteArray.Complex Method",0.9.0-rc0,0.9.0-rc0,0.9.0,1
pig,0.9.0,pig.pig-release-0.9.0.test.org.apache.pig.test,Util,,God Class,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util..God Class",0.9.0,0.9.0,0.9.1-rc0,1
pig,0.9.0,pig.pig-release-0.9.0.test.org.apache.pig.test,Util,convertStringToDataByteArray,Complex Method,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util.convertStringToDataByteArray.Complex Method",0.9.0,0.9.0,0.9.1-rc0,1
pig,0.9.1-rc0,pig.pig-release-0.9.1-rc0.test.org.apache.pig.test,Util,,God Class,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.1-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.1-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util..God Class",0.9.1-rc0,0.9.1-rc0,0.9.1,1
pig,0.9.1-rc0,pig.pig-release-0.9.1-rc0.test.org.apache.pig.test,Util,convertStringToDataByteArray,Complex Method,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.1-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.1-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util.convertStringToDataByteArray.Complex Method",0.9.1-rc0,0.9.1-rc0,0.9.1,1
pig,0.9.1,pig.pig-release-0.9.1.test.org.apache.pig.test,Util,,God Class,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.1.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.1.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util..God Class",0.9.1,0.9.1,0.9.2-rc0,1
pig,0.9.1,pig.pig-release-0.9.1.test.org.apache.pig.test,Util,convertStringToDataByteArray,Complex Method,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.1.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.1.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util.convertStringToDataByteArray.Complex Method",0.9.1,0.9.1,0.9.2-rc0,1
pig,0.9.2-rc0,pig.pig-release-0.9.2-rc0.test.org.apache.pig.test,Util,,God Class,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.2-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.2-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util..God Class",0.9.2-rc0,0.9.2-rc0,0.9.2,1
pig,0.9.2-rc0,pig.pig-release-0.9.2-rc0.test.org.apache.pig.test,Util,convertStringToDataByteArray,Complex Method,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.2-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.2-rc0.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util.convertStringToDataByteArray.Complex Method",0.9.2-rc0,0.9.2-rc0,0.9.2,1
pig,0.9.2,pig.pig-release-0.9.2.test.org.apache.pig.test,Util,,God Class,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.2.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.2.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util..God Class",0.9.2,0.9.2,0.10.0-rc0,1
pig,0.9.2,pig.pig-release-0.9.2.test.org.apache.pig.test,Util,convertStringToDataByteArray,Complex Method,"pmd,experts","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.2.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java","Ambiguous: Type 'Util' found in 3 locations, none in package 'pig.pig-release-0.9.2.test.org.apache.pig.test'. Paths: test/org/apache/pig/test/Util.java; src/org/apache/pig/newplan/logical/Util.java; contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Util.java.Util.convertStringToDataByteArray.Complex Method",0.9.2,0.9.2,0.10.0-rc0,1
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjExpanderForForeach,visit,Long Method,"Decor,experts",File Not Found,File Not Found.ProjExpanderForForeach.visit.Long Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjExpanderForNonForeach,visit,Long Method,"Decor,experts",File Not Found,File Not Found.ProjExpanderForNonForeach.visit.Long Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.1.0,org.apache.pig.shock,SSHSocketImpl,main,Long Method,"Decor,experts",File Not Found,File Not Found.SSHSocketImpl.main.Long Method,0.1.0,0.3.0,0.4.0-rc0,6
pig,0.6.0-rc0,org.apache.hadoop.zebra.pig,TableOutputFormat,checkOutputSpecs,Long Method,"Decor,experts",File Not Found,File Not Found.TableOutputFormat.checkOutputSpecs.Long Method,0.6.0-rc0,0.6.0,0.7.0,2
pig,0.10.0-rc0,org.apache.pig.piggybank.storage,XMLLoaderBufferedPositionedInputStream,collectUntilEndTag,Complex Method,"designitejava,experts",File Not Found,File Not Found.XMLLoaderBufferedPositionedInputStream.collectUntilEndTag.Complex Method,0.10.0-rc0,0.12.1,0.13.0-rc0,12
pig,0.10.0-rc0,org.apache.pig.piggybank.storage,XMLLoaderBufferedPositionedInputStream,collectUntilEndTag,Long Method,"Decor,experts",File Not Found,File Not Found.XMLLoaderBufferedPositionedInputStream.collectUntilEndTag.Long Method,0.10.0-rc0,0.11.1,0.12.0-rc0,8
pig,0.7.0,org.apache.pig.piggybank.storage,XMLLoaderBufferedPositionedInputStream,skipToTag,Complex Method,"designitejava,experts",File Not Found,File Not Found.XMLLoaderBufferedPositionedInputStream.skipToTag.Complex Method,0.7.0,0.12.1,0.13.0-rc0,22
pig,0.7.0,org.apache.pig.piggybank.storage,XMLLoaderBufferedPositionedInputStream,skipToTag,Long Method,"Decor,experts",File Not Found,File Not Found.XMLLoaderBufferedPositionedInputStream.skipToTag.Long Method,0.7.0,0.12.1,0.13.0-rc0,22
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,,God Class,"pmd,checkstyle,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript..God Class,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,addAgentLogicalRelationalOperator,Feature Envy,"checkstyle,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript.addAgentLogicalRelationalOperator.Feature Envy,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,addAgentLogicalRelationalOperator,Long Parameter List,"designitejava,checkstyle,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript.addAgentLogicalRelationalOperator.Long Parameter List,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,createInstrumentedPlan,Complex Method,"designitejava,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript.createInstrumentedPlan.Complex Method,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,createInstrumentedPlan,Long Parameter List,"designitejava,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript.createInstrumentedPlan.Long Parameter List,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,incomingCrossTaskKeyFields,Complex Method,"designitejava,pmd,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript.incomingCrossTaskKeyFields.Complex Method,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,opKeys,Complex Method,"pmd,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript.opKeys.Complex Method,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,truncate,Complex Method,"designitejava,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript.truncate.Complex Method,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,truncate,Feature Envy,"checkstyle,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript.truncate.Feature Envy,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny,ParsedPigScript,truncate,Long Method,"Decor,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java,contrib/penny/java/src/main/java/org/apache/pig/penny/ParsedPigScript.java.ParsedPigScript.truncate.Long Method,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny.apps.bt,Main,main,Feature Envy,"checkstyle,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/apps/bt/Main.java,contrib/penny/java/src/main/java/org/apache/pig/penny/apps/bt/Main.java.Main.main.Feature Envy,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny.apps.ci,Main,main,Complex Method,"designitejava,pmd,checkstyle,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/apps/ci/Main.java,contrib/penny/java/src/main/java/org/apache/pig/penny/apps/ci/Main.java.Main.main.Complex Method,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny.apps.ci,Main,main,Long Method,"Decor,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/apps/ci/Main.java,contrib/penny/java/src/main/java/org/apache/pig/penny/apps/ci/Main.java.Main.main.Long Method,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny.apps.gl.goldenLogicClasses,FlattenLinksGL,run,Complex Method,"pmd,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/apps/gl/goldenLogicClasses/FlattenLinksGL.java,contrib/penny/java/src/main/java/org/apache/pig/penny/apps/gl/goldenLogicClasses/FlattenLinksGL.java.FlattenLinksGL.run.Complex Method,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny.apps.op,Main,main,Long Method,"Decor,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/apps/op/Main.java,contrib/penny/java/src/main/java/org/apache/pig/penny/apps/op/Main.java.Main.main.Long Method,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny.impl.comm,Message,,God Class,"pmd,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/impl/comm/Message.java,contrib/penny/java/src/main/java/org/apache/pig/penny/impl/comm/Message.java.Message..God Class,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny.impl.comm,Message,Message,Long Parameter List,"designitejava,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/impl/comm/Message.java,contrib/penny/java/src/main/java/org/apache/pig/penny/impl/comm/Message.java.Message.Message.Long Parameter List,0.9.0-rc0,0.10.1,0.11.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.penny.impl.comm,Message,toTuple,Feature Envy,"checkstyle,experts",contrib/penny/java/src/main/java/org/apache/pig/penny/impl/comm/Message.java,contrib/penny/java/src/main/java/org/apache/pig/penny/impl/comm/Message.java.Message.toTuple.Feature Envy,0.9.0-rc0,0.10.1,0.11.0-rc0,10
