file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/ValidatingSchemaQuery.java,org.apache.cassandra.stress.operations.userdefined.ValidatingSchemaQuery$ValidatingStatement,innerclass,1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,10,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/SuperColumn.java,org.apache.cassandra.thrift.SuperColumn$SuperColumnStandardScheme,innerclass,5,5,0,5,12,2,0,23,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69,0,3,5,0,0,0,3,6,0,4,5,0,0,0,32,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$AsyncClient,innerclass,66,66,0,66,46,47,0,2,1035,0.0,0.0,0.0,46,0,46,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1417,0,0,0,0,0,0,0,90,0,45,0,0,46,0,80,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/partitions/PartitionIterators.java,org.apache.cassandra.db.partitions.PartitionIterators$1Extend,innerclass,2,2,0,2,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,2,0,0,0,0,0,1,1,0,1,1,0,0,0,7,0,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/index/internal/composites/ClusteringColumnIndex.java,org.apache.cassandra.index.internal.composites.ClusteringColumnIndex,class,11,12,1,11,9,2,0,17,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,27,4,4,0,0,0,0,6,8,3,8,1,0,0,0,98,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/statements/CQL3CasRequest.java,org.apache.cassandra.cql3.statements.CQL3CasRequest$ExistCondition,innerclass,3,3,0,3,4,2,0,1,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,11,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Deletion.java,org.apache.cassandra.thrift.Deletion$DeletionTupleScheme,innerclass,5,5,0,5,11,2,0,16,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,8,7,0,4,1,0,0,0,18,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/functions/SecurityThreadGroup.java,org.apache.cassandra.cql3.functions.SecurityThreadGroup$ThreadInitializer,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/utils/obs/BitUtil.java,org.apache.cassandra.utils.obs.BitUtil,class,3,5,2,3,60,1,0,1,79,0.71428573,0.032967035,0.032967035,14,14,14,0,0,0,14,0,0,0,1,1,1,0,0,0,1,0,35,562,24,5,20,0,219,0,524,389,188,229,2,0,0,0,96,16,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/SettingsSamples.java,org.apache.cassandra.stress.settings.SettingsSamples$SampleOptions,innerclass,2,2,0,2,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,3,0,1,8,1,0,0,0,0,12,0,3,0,3,0,0,0,0,24,26,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$describe_version_result$describe_version_resultStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/EndpointDetails.java,org.apache.cassandra.thrift.EndpointDetails,class,13,19,6,13,97,3,0,35,257,0.8911764,0.27094474,0.41354725,34,0,32,2,0,0,34,0,0,0,10,6,4,6,0,0,6,0,5,454,38,0,18,2,6,17,11,47,0,24,2,0,5,0,139,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/marshal/CompositeType.java,org.apache.cassandra.db.marshal.CompositeType,class,11,17,6,11,64,3,0,41,132,0.7619048,0.34472933,0.34472933,28,11,20,1,7,0,27,0,0,0,3,2,2,1,0,0,3,0,23,291,40,10,10,1,5,5,24,38,8,32,2,0,3,0,116,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/transport/Event.java,org.apache.cassandra.transport.Event,class,9,19,10,9,11,7,4,9,9,0.5,0.1,0.1,6,1,3,1,2,0,5,2,0,0,1,0,1,0,0,0,1,0,6,236,4,0,0,0,0,4,0,2,3,2,1,0,5,0,92,1025,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/db/TransformerTest.java,org.apache.cassandra.db.TransformerTest$1RefillNested,innerclass,7,7,0,7,8,4,0,6,3,0.6666667,0.0,0.0,3,0,1,0,0,2,3,0,0,0,1,0,0,0,0,1,0,0,3,28,7,0,0,0,0,0,2,4,2,4,1,0,0,0,21,0,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/SettingsCommandUser.java,org.apache.cassandra.stress.settings.SettingsCommandUser$Options,innerclass,5,5,0,5,2,2,0,3,0,0.0,1.0,1.0,2,0,1,0,1,0,2,0,0,0,4,0,0,0,0,4,4,0,2,12,1,0,0,0,0,8,0,4,0,4,0,0,0,0,30,24,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$system_drop_keyspace_result$system_drop_keyspace_resultTupleScheme,innerclass,6,6,0,6,11,2,0,16,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,8,7,0,4,1,0,0,0,24,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$remove_result$remove_resultTupleSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/io/sstable/BigTableWriterTest.java,org.apache.cassandra.io.sstable.BigTableWriterTest,class,6,6,0,6,2,3,0,6,1,0.5,0.0,0.0,2,1,1,0,1,0,2,0,0,0,3,3,2,1,0,0,2,0,3,59,1,0,0,0,0,2,2,3,0,3,0,0,1,0,34,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/db/composites/CTypeTest.java,org.apache.cassandra.db.composites.CTypeTest,class,2,2,0,2,40,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,11,0,0,21,46,16,0,16,0,0,0,0,25,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/Operation.java,org.apache.cassandra.cql3.Operation$Addition,innerclass,15,15,0,15,10,1,0,4,0,0.25,0.5,0.5,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,3,29,6,0,0,0,5,3,0,2,0,2,2,0,0,0,34,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/ColumnFamilyStoreMBean.java,org.apache.cassandra.db.ColumnFamilyStoreMBean,interface,1,2,1,1,26,1,0,0,325,0.0,0.0,0.0,26,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,org.apache.cassandra.metrics.CassandraMetricsRegistry$JmxGaugeMBean,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/Maps.java,org.apache.cassandra.cql3.Maps,class,8,12,4,8,3,10,0,2,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,204,2,0,0,0,2,4,0,0,2,0,0,0,8,0,16,1025,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/restrictions/TermSlice.java,org.apache.cassandra.cql3.restrictions.TermSlice,class,8,12,4,8,27,1,0,9,19,0.55,0.22222222,0.2777778,10,1,9,1,0,0,9,0,0,0,2,0,0,2,0,0,2,0,2,47,14,0,2,0,0,5,4,5,0,3,3,0,0,0,62,16,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/compaction/CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$AllSSTableOpStatus,enum,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,2,1,0,1,0,0,0,0,19,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/SettingsInsert.java,org.apache.cassandra.stress.settings.SettingsInsert$InsertOptions,innerclass,4,4,0,4,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,6,0,0,0,0,6,6,0,1,11,1,0,0,0,0,16,0,6,0,6,0,0,0,0,70,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java,org.apache.cassandra.thrift.ColumnParent$_Fields,enum,1,1,0,1,11,1,0,5,5,0.6111111,0.0952381,0.14285715,6,3,5,0,0,1,7,0,0,0,3,1,0,3,0,0,3,0,2,37,7,1,1,0,0,4,4,4,1,4,1,0,0,0,63,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/operations/predefined/CqlOperation.java,org.apache.cassandra.stress.operations.predefined.CqlOperation$KeysHandler$Anonymous7,anonymous,3,3,0,3,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,0,0,0,2,4,0,3,1,0,0,0,18,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnOrSuperColumn.java,org.apache.cassandra.thrift.ColumnOrSuperColumn$ColumnOrSuperColumnStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/repair/SyncTask.java,org.apache.cassandra.repair.SyncTask,class,9,13,4,9,5,2,2,9,2,0.55,0.16666667,0.16666667,4,0,3,0,1,0,4,1,0,0,5,1,0,1,4,0,3,0,3,30,2,0,0,0,0,6,0,7,1,7,1,0,0,0,54,1025,2
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/statements/ListUsersStatement.java,org.apache.cassandra.cql3.statements.ListUsersStatement,class,9,9,0,9,3,4,0,7,0,0.6666667,NaN,NaN,1,0,0,0,1,0,1,0,0,0,3,3,0,3,0,0,3,0,1,15,1,1,0,0,0,3,0,5,0,5,2,0,0,0,24,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/SnapshotCommand.java,org.apache.cassandra.db.SnapshotCommandSerializer,class,5,6,1,5,3,1,0,6,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,18,2,0,0,0,0,0,0,4,1,4,0,0,0,0,21,0,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/streaming/management/SessionInfoCompositeData.java,org.apache.cassandra.streaming.management.SessionInfoCompositeData,class,5,9,4,5,10,1,0,22,4,0.75,0.33333334,0.33333334,4,4,2,2,0,0,3,0,0,0,4,4,1,3,0,0,4,0,16,84,4,2,0,3,0,19,17,14,0,14,1,4,0,0,50,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/thrift/SSLTransportFactory.java,org.apache.cassandra.thrift.SSLTransportFactory,class,4,4,0,4,10,1,0,7,1,0.5333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,15,9,8,7,0,0,9,0,0,35,2,0,1,0,0,8,4,17,1,17,1,0,0,0,41,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/lifecycle/LogTransaction.java,org.apache.cassandra.db.lifecycle.LogTransaction,class,18,27,9,18,28,5,0,30,55,0.79999995,0.33918127,0.45614034,19,5,0,0,3,16,19,0,0,0,5,2,0,5,0,0,5,0,3,201,11,1,2,2,1,5,1,8,0,7,2,0,5,0,227,0,5
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/exceptions/IsBootstrappingException.java,org.apache.cassandra.exceptions.IsBootstrappingException,class,1,1,0,1,1,6,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/streaming/DefaultConnectionFactory.java,org.apache.cassandra.streaming.DefaultConnectionFactory,class,4,7,3,4,5,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,3,26,1,1,0,2,0,2,3,5,1,5,3,0,0,0,48,1,1
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/operations/predefined/CqlOperation.java,org.apache.cassandra.stress.operations.predefined.CqlOperation$KeysHandler$Anonymous8,anonymous,2,2,0,2,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,1,0,2,4,0,3,2,0,0,0,8,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/operations/predefined/CqlOperation.java,org.apache.cassandra.stress.operations.predefined.CqlOperation$KeysHandler$Anonymous9,anonymous,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3,0,2,1,0,0,0,6,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/tools/nodetool/StatusGossip.java,org.apache.cassandra.tools.nodetool.StatusGossip,class,3,3,0,3,2,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/SliceRange.java,org.apache.cassandra.thrift.SliceRange,class,15,24,9,15,121,3,0,55,399,0.89036554,0.27131784,0.585825,43,0,41,2,0,0,43,0,0,0,14,9,5,9,0,0,9,0,10,530,51,0,27,2,6,22,20,67,2,31,2,0,5,0,226,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$execute_cql3_query_args$execute_cql3_query_argsStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/repair/NodePair.java,org.apache.cassandra.repair.NodePair,class,3,11,8,3,6,1,0,3,0,0.33333334,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,1,3,0,0,0,2,0,0,32,4,0,3,0,0,0,0,4,0,4,1,0,1,0,29,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/Operation.java,org.apache.cassandra.cql3.Operation$ElementDeletion,innerclass,14,14,0,14,8,1,0,7,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,5,27,4,0,0,0,3,2,0,5,0,5,2,0,0,0,28,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/net/IAsyncCallback.java,org.apache.cassandra.net.IAsyncCallback,interface,3,9,6,3,2,1,0,0,1,1.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,1,0,0,48,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/utils/MerkleTree.java,org.apache.cassandra.utils.MerkleTree$Inner$InnerSerializer,innerclass,7,7,0,7,10,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,3,0,0,0,4,8,2,6,3,0,0,0,24,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/exceptions/ReadFailureException.java,org.apache.cassandra.exceptions.ReadFailureException,class,2,2,0,2,1,7,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/tools/nodetool/GetCompactionThroughput.java,org.apache.cassandra.tools.nodetool.GetCompactionThroughput,class,3,4,1,3,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,18,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/util/SmartThriftClient.java,org.apache.cassandra.stress.util.SmartThriftClient,class,19,21,2,19,29,1,0,39,47,0.8466667,0.26923078,0.26923078,15,0,13,2,0,0,13,0,0,0,10,0,0,1,0,9,10,0,3,164,12,2,8,7,2,0,4,34,3,26,3,0,1,0,75,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/VariableSpecifications.java,org.apache.cassandra.cql3.VariableSpecifications,class,5,39,34,5,14,1,0,9,1,0.5238095,0.47619048,0.71428573,7,1,7,0,0,0,7,0,0,0,3,0,0,3,0,0,3,0,3,42,6,2,3,0,0,0,1,11,0,7,2,0,0,0,77,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/CBuilder.java,org.apache.cassandra.db.CBuilder,class,6,20,14,6,13,2,2,0,78,1.0,0.0,0.0,13,1,13,0,0,0,13,12,0,0,1,1,1,0,0,0,0,0,0,124,1,0,0,0,0,0,0,1,0,1,0,1,1,0,39,1025,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/cql3/IndexQueryPagingTest.java,org.apache.cassandra.cql3.IndexQueryPagingTest,class,5,6,1,5,9,2,0,13,6,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,31,0,5,0,0,0,24,14,12,5,12,2,0,0,0,56,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/io/util/MmappedRegions.java,org.apache.cassandra.io.util.MmappedRegions$State,innerclass,5,5,0,5,17,1,0,16,0,0.325,-1.0,-1.0,8,0,0,8,0,0,0,0,0,0,5,0,0,5,0,0,1,0,8,55,6,0,3,0,1,2,11,18,5,8,2,0,0,2,59,26,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/ErrorListener.java,org.apache.cassandra.cql3.ErrorListener,interface,2,5,3,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/statements/AuthorizationStatement.java,org.apache.cassandra.cql3.statements.AuthorizationStatement,class,10,14,4,10,9,2,3,8,15,0.0,0.0,0.0,6,1,6,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,22,5,0,1,0,0,0,1,1,0,1,2,0,0,0,35,1025,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/net/MessagingService.java,org.apache.cassandra.net.MessagingService$MSHandle,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$AsyncClient$describe_keyspace_call,innerclass,10,10,0,10,4,2,0,10,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,22,1,0,1,0,1,2,1,4,0,4,1,0,0,0,21,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$execute_cql3_query_result$execute_cql3_query_resultTupleSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/lifecycle/LogTransaction.java,org.apache.cassandra.db.lifecycle.LogTransaction$CorruptTransactionLogException,innerclass,1,1,0,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24,25,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/io/sstable/format/big/BigTableWriter.java,org.apache.cassandra.io.sstable.format.big.BigTableWriter$StatsCollector,innerclass,7,7,0,7,8,2,0,11,0,0.25,1.0,1.0,6,0,5,0,0,1,6,0,0,0,2,0,0,2,0,0,1,0,0,35,4,0,0,0,1,0,0,4,0,3,1,0,0,0,25,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/marshal/CollectionType.java,org.apache.cassandra.db.marshal.CollectionType$Kind,enum,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/io/compress/CompressedSequentialWriter.java,org.apache.cassandra.io.compress.CompressedSequentialWriter$CompressedFileWriterMark,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,23,12,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/io/sstable/SSTableSimpleUnsortedWriter.java,org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter$Anonymous1,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/ReadCallback.java,org.apache.cassandra.service.ReadCallback$AsyncRepairRunner,innerclass,6,6,0,6,6,1,0,11,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,23,0,1,1,1,0,2,0,4,0,4,2,0,0,0,25,2,2
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$system_drop_keyspace_result,innerclass,15,15,0,15,96,3,0,38,247,0.87581706,0.2798574,0.41354725,34,0,32,2,0,0,34,0,0,0,9,6,4,5,0,0,6,0,5,454,38,0,18,2,6,17,11,47,0,23,2,0,5,0,140,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/db/DirectoriesTest.java,org.apache.cassandra.db.DirectoriesTest$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,8,-1,0
